5 5
55 55
0 60
1 60
2 60
3 60
4 60
5 60
6 60
7 60
8 60
9 60
10 60
11 60
12 60
13 60
14 60
15 60
16 60
17 60
18 60
19 60
20 60
21 60
22 60
23 60
24 60
25 60
26 60
27 60
28 60
29 60
30 60
31 60
32 60
33 60
34 60
35 60
36 60
37 60
38 60
39 60
40 60
41 60
42 60
43 60
44 60
45 60
46 60
47 60
48 60
49 60
50 60
51 60
52 60
53 60
54 60
55 60
56 60
57 60
58 60
59 60
60 60
0 60
60 60
0 59
60 59
0 58
60 58
0 57
60 57
0 56
60 56
0 55
60 55
0 54
60 54
0 53
60 53
0 52
60 52
0 51
10 51
11 51
12 51
13 51
14 51
15 51
16 51
17 51
18 51
19 51
20 51
21 51
22 51
23 51
24 51
25 51
26 51
27 51
28 51
29 51
30 51
31 51
32 51
33 51
34 51
35 51
36 51
37 51
38 51
39 51
40 51
41 51
42 51
43 51
44 51
46 51
47 51
60 51
0 50
48 50
60 50
0 49
49 49
60 49
0 48
50 48
60 48
0 47
50 47
60 47
0 46
50 46
60 46
0 45
50 45
60 45
0 44
50 44
60 44
0 43
50 43
60 43
0 42
50 42
60 42
0 41
15 41
16 41
17 41
18 41
19 41
20 41
21 41
22 41
23 41
24 41
25 41
26 41
27 41
28 41
29 41
30 41
31 41
32 41
33 41
34 41
35 41
36 41
37 41
50 41
60 41
0 40
38 40
50 40
60 40
0 39
39 39
50 39
60 39
0 38
40 38
50 38
60 38
0 37
40 37
50 37
60 37
0 36
40 36
50 36
60 36
0 35
40 35
50 35
60 35
0 34
40 34
50 34
60 34
0 33
40 33
50 33
60 33
0 32
40 32
50 32
60 32
0 31
21 31
22 31
23 31
24 31
25 31
26 31
27 31
40 31
50 31
60 31
0 30
28 30
40 30
50 30
60 30
0 29
29 29
40 29
50 29
60 29
0 28
30 28
40 28
50 28
60 28
0 27
30 27
40 27
50 27
60 27
0 26
30 26
40 26
50 26
60 26
0 25
30 25
40 25
50 25
60 25
0 24
30 24
40 24
50 24
60 24
0 23
30 23
40 23
50 23
60 23
0 22
30 22
40 22
50 22
60 22
0 21
30 21
40 21
50 21
60 21
0 20
40 20
50 20
60 20
0 19
40 19
50 19
60 19
0 18
40 18
50 18
60 18
0 17
40 17
50 17
60 17
0 16
40 16
50 16
60 16
0 15
50 15
60 15
0 14
50 14
60 14
0 13
50 13
60 13
0 12
50 12
60 12
0 11
50 11
60 11
0 10
60 10
0 9
60 9
0 8
60 8
0 7
60 7
0 6
60 6
0 5
60 5
0 4
60 4
0 3
60 3
0 2
60 2
0 1
60 1
0 0
1 0
2 0
3 0
4 0
5 0
6 0
7 0
8 0
9 0
10 0
11 0
12 0
13 0
14 0
15 0
16 0
17 0
18 0
19 0
20 0
21 0
22 0
23 0
24 0
25 0
26 0
27 0
28 0
29 0
30 0
31 0
32 0
33 0
34 0
35 0
36 0
37 0
38 0
39 0
40 0
41 0
42 0
43 0
44 0
45 0
46 0
47 0
48 0
49 0
50 0
51 0
52 0
53 0
54 0
55 0
56 0
57 0
58 0
59 0
60 0
